Log_name	Pos	Event_type	Server_id	End_log_pos	Info
mysql-bin.000002	952615	Table_map	1	952674	table_id: 104 (mysql.time_zone)
mysql-bin.000002	952674	Write_rows	1	952715	table_id: 104 flags: STMT_END_F
mysql-bin.000002	952715	Table_map	1	952782	table_id: 105 (mysql.time_zone_name)
mysql-bin.000002	952782	Write_rows	1	952839	table_id: 105 flags: STMT_END_F
mysql-bin.000002	952839	Table_map	1	952908	table_id: 106 (mysql.time_zone_transition)
mysql-bin.000002	952908	Write_rows	1	952994	table_id: 106 flags: STMT_END_F
mysql-bin.000002	952994	Table_map	1	953075	table_id: 107 (mysql.time_zone_transition_type)
mysql-bin.000002	953075	Write_rows	1	953166	table_id: 107 flags: STMT_END_F
mysql-bin.000002	953166	Table_map	1	953225	table_id: 104 (mysql.time_zone)
mysql-bin.000002	953225	Write_rows	1	953266	table_id: 104 flags: STMT_END_F
mysql-bin.000002	953266	Table_map	1	953333	table_id: 105 (mysql.time_zone_name)
mysql-bin.000002	953333	Write_rows	1	953389	table_id: 105 flags: STMT_END_F
mysql-bin.000002	953389	Table_map	1	953458	table_id: 106 (mysql.time_zone_transition)
mysql-bin.000002	953458	Write_rows	1	953544	table_id: 106 flags: STMT_END_F
mysql-bin.000002	953544	Table_map	1	953625	table_id: 107 (mysql.time_zone_transition_type)
mysql-bin.000002	953625	Write_rows	1	953696	table_id: 107 flags: STMT_END_F
mysql-bin.000002	953696	Table_map	1	953755	table_id: 104 (mysql.time_zone)
mysql-bin.000002	953755	Write_rows	1	953796	table_id: 104 flags: STMT_END_F
mysql-bin.000002	953796	Table_map	1	953863	table_id: 105 (mysql.time_zone_name)
mysql-bin.000002	953863	Write_rows	1	953918	table_id: 105 flags: STMT_END_F
mysql-bin.000002	953918	Table_map	1	953987	table_id: 106 (mysql.time_zone_transition)
mysql-bin.000002	953987	Write_rows	1	954073	table_id: 106 flags: STMT_END_F
mysql-bin.000002	954073	Table_map	1	954154	table_id: 107 (mysql.time_zone_transition_type)
mysql-bin.000002	954154	Write_rows	1	954225	table_id: 107 flags: STMT_END_F
mysql-bin.000002	954225	Table_map	1	954284	table_id: 104 (mysql.time_zone)
mysql-bin.000002	954284	Write_rows	1	954325	table_id: 104 flags: STMT_END_F
mysql-bin.000002	954325	Table_map	1	954392	table_id: 105 (mysql.time_zone_name)
mysql-bin.000002	954392	Write_rows	1	954453	table_id: 105 flags: STMT_END_F
mysql-bin.000002	954453	Table_map	1	954522	table_id: 106 (mysql.time_zone_transition)
mysql-bin.000002	954522	Write_rows	1	954591	table_id: 106 flags: STMT_END_F
mysql-bin.000002	954591	Table_map	1	954672	table_id: 107 (mysql.time_zone_transition_type)
mysql-bin.000002	954672	Write_rows	1	954744	table_id: 107 flags: STMT_END_F
mysql-bin.000002	954744	Table_map	1	954803	table_id: 104 (mysql.time_zone)
mysql-bin.000002	954803	Write_rows	1	954844	table_id: 104 flags: STMT_END_F
mysql-bin.000002	954844	Table_map	1	954911	table_id: 105 (mysql.time_zone_name)
mysql-bin.000002	954911	Write_rows	1	954969	table_id: 105 flags: STMT_END_F
mysql-bin.000002	954969	Table_map	1	955038	table_id: 106 (mysql.time_zone_transition)
mysql-bin.000002	955038	Write_rows	1	955566	table_id: 106 flags: STMT_END_F
mysql-bin.000002	955566	Table_map	1	955647	table_id: 107 (mysql.time_zone_transition_type)
mysql-bin.000002	955647	Write_rows	1	955776	table_id: 107 flags: STMT_END_F
mysql-bin.000002	955776	Table_map	1	955835	table_id: 104 (mysql.time_zone)
mysql-bin.000002	955835	Write_rows	1	955876	table_id: 104 flags: STMT_END_F
mysql-bin.000002	955876	Table_map	1	955943	table_id: 105 (mysql.time_zone_name)
mysql-bin.000002	955943	Write_rows	1	955998	table_id: 105 flags: STMT_END_F
mysql-bin.000002	955998	Table_map	1	956067	table_id: 106 (mysql.time_zone_transition)
mysql-bin.000002	956067	Write_rows	1	956442	table_id: 106 flags: STMT_END_F
mysql-bin.000002	956442	Table_map	1	956523	table_id: 107 (mysql.time_zone_transition_type)
mysql-bin.000002	956523	Write_rows	1	956649	table_id: 107 flags: STMT_END_F
mysql-bin.000002	956649	Table_map	1	956708	table_id: 104 (mysql.time_zone)
mysql-bin.000002	956708	Write_rows	1	956749	table_id: 104 flags: STMT_END_F
mysql-bin.000002	956749	Table_map	1	956816	table_id: 105 (mysql.time_zone_name)
mysql-bin.000002	956816	Write_rows	1	956870	table_id: 105 flags: STMT_END_F
mysql-bin.000002	956870	Table_map	1	956939	table_id: 106 (mysql.time_zone_transition)
mysql-bin.000002	956939	Write_rows	1	957008	table_id: 106 flags: STMT_END_F
mysql-bin.000002	957008	Table_map	1	957089	table_id: 107 (mysql.time_zone_transition_type)
mysql-bin.000002	957089	Write_rows	1	957178	table_id: 107 flags: STMT_END_F
mysql-bin.000002	957178	Table_map	1	957237	table_id: 104 (mysql.time_zone)
mysql-bin.000002	957237	Write_rows	1	957278	table_id: 104 flags: STMT_END_F
mysql-bin.000002	957278	Table_map	1	957345	table_id: 105 (mysql.time_zone_name)
mysql-bin.000002	957345	Write_rows	1	957400	table_id: 105 flags: STMT_END_F
mysql-bin.000002	957400	Table_map	1	957469	table_id: 106 (mysql.time_zone_transition)
mysql-bin.000002	957469	Write_rows	1	957555	table_id: 106 flags: STMT_END_F
mysql-bin.000002	957555	Table_map	1	957636	table_id: 107 (mysql.time_zone_transition_type)
mysql-bin.000002	957636	Write_rows	1	957707	table_id: 107 flags: STMT_END_F
mysql-bin.000002	957707	Table_map	1	957766	table_id: 104 (mysql.time_zone)
mysql-bin.000002	957766	Write_rows	1	957807	table_id: 104 flags: STMT_END_F
mysql-bin.000002	957807	Table_map	1	957874	table_id: 105 (mysql.time_zone_name)
mysql-bin.000002	957874	Write_rows	1	957929	table_id: 105 flags: STMT_END_F
mysql-bin.000002	957929	Table_map	1	957998	table_id: 106 (mysql.time_zone_transition)
mysql-bin.000002	957998	Write_rows	1	958067	table_id: 106 flags: STMT_END_F
mysql-bin.000002	958067	Table_map	1	958148	table_id: 107 (mysql.time_zone_transition_type)
mysql-bin.000002	958148	Write_rows	1	958219	table_id: 107 flags: STMT_END_F
mysql-bin.000002	958219	Table_map	1	958278	table_id: 104 (mysql.time_zone)
mysql-bin.000002	958278	Write_rows	1	958319	table_id: 104 flags: STMT_END_F
mysql-bin.000002	958319	Table_map	1	958386	table_id: 105 (mysql.time_zone_name)
mysql-bin.000002	958386	Write_rows	1	958444	table_id: 105 flags: STMT_END_F
mysql-bin.000002	958444	Table_map	1	958513	table_id: 106 (mysql.time_zone_transition)
mysql-bin.000002	958513	Write_rows	1	958752	table_id: 106 flags: STMT_END_F
mysql-bin.000002	958752	Table_map	1	958833	table_id: 107 (mysql.time_zone_transition_type)
mysql-bin.000002	958833	Write_rows	1	958978	table_id: 107 flags: STMT_END_F
mysql-bin.000002	958978	Table_map	1	959037	table_id: 104 (mysql.time_zone)
mysql-bin.000002	959037	Write_rows	1	959078	table_id: 104 flags: STMT_END_F
mysql-bin.000002	959078	Table_map	1	959145	table_id: 105 (mysql.time_zone_name)
mysql-bin.000002	959145	Write_rows	1	959198	table_id: 105 flags: STMT_END_F
mysql-bin.000002	959198	Table_map	1	959267	table_id: 106 (mysql.time_zone_transition)
mysql-bin.000002	959267	Write_rows	1	959336	table_id: 106 flags: STMT_END_F
mysql-bin.000002	959336	Table_map	1	959417	table_id: 107 (mysql.time_zone_transition_type)
mysql-bin.000002	959417	Write_rows	1	959489	table_id: 107 flags: STMT_END_F
mysql-bin.000002	959489	Table_map	1	959548	table_id: 104 (mysql.time_zone)
mysql-bin.000002	959548	Write_rows	1	959589	table_id: 104 flags: STMT_END_F
mysql-bin.000002	959589	Table_map	1	959656	table_id: 105 (mysql.time_zone_name)
mysql-bin.000002	959656	Write_rows	1	959709	table_id: 105 flags: STMT_END_F
mysql-bin.000002	959709	Table_map	1	959778	table_id: 106 (mysql.time_zone_transition)
mysql-bin.000002	959778	Write_rows	1	959847	table_id: 106 flags: STMT_END_F
mysql-bin.000002	959847	Table_map	1	959928	table_id: 107 (mysql.time_zone_transition_type)
mysql-bin.000002	959928	Write_rows	1	959999	table_id: 107 flags: STMT_END_F
mysql-bin.000002	959999	Table_map	1	960058	table_id: 104 (mysql.time_zone)
mysql-bin.000002	960058	Write_rows	1	960099	table_id: 104 flags: STMT_END_F
mysql-bin.000002	960099	Table_map	1	960166	table_id: 105 (mysql.time_zone_name)
mysql-bin.000002	960166	Write_rows	1	960221	table_id: 105 flags: STMT_END_F
mysql-bin.000002	960221	Table_map	1	960290	table_id: 106 (mysql.time_zone_transition)
mysql-bin.000002	960290	Write_rows	1	960359	table_id: 106 flags: STMT_END_F
mysql-bin.000002	960359	Table_map	1	960440	table_id: 107 (mysql.time_zone_transition_type)
mysql-bin.000002	960440	Write_rows	1	960511	table_id: 107 flags: STMT_END_F
mysql-bin.000002	960511	Table_map	1	960570	table_id: 104 (mysql.time_zone)
mysql-bin.000002	960570	Write_rows	1	960611	table_id: 104 flags: STMT_END_F
mysql-bin.000002	960611	Table_map	1	960678	table_id: 105 (mysql.time_zone_name)
mysql-bin.000002	960678	Write_rows	1	960730	table_id: 105 flags: STMT_END_F
mysql-bin.000002	960730	Table_map	1	960799	table_id: 106 (mysql.time_zone_transition)
mysql-bin.000002	960799	Write_rows	1	960868	table_id: 106 flags: STMT_END_F
mysql-bin.000002	960868	Table_map	1	960949	table_id: 107 (mysql.time_zone_transition_type)
mysql-bin.000002	960949	Write_rows	1	961021	table_id: 107 flags: STMT_END_F
mysql-bin.000002	961021	Table_map	1	961080	table_id: 104 (mysql.time_zone)
mysql-bin.000002	961080	Write_rows	1	961121	table_id: 104 flags: STMT_END_F
mysql-bin.000002	961121	Table_map	1	961188	table_id: 105 (mysql.time_zone_name)
mysql-bin.000002	961188	Write_rows	1	961235	table_id: 105 flags: STMT_END_F
mysql-bin.000002	961235	Table_map	1	961304	table_id: 106 (mysql.time_zone_transition)
mysql-bin.000002	961304	Write_rows	1	964195	table_id: 106 flags: STMT_END_F
mysql-bin.000002	964195	Table_map	1	964276	table_id: 107 (mysql.time_zone_transition_type)
mysql-bin.000002	964276	Write_rows	1	964513	table_id: 107 flags: STMT_END_F
mysql-bin.000002	964513	Table_map	1	964572	table_id: 104 (mysql.time_zone)
mysql-bin.000002	964572	Write_rows	1	964613	table_id: 104 flags: STMT_END_F
mysql-bin.000002	964613	Table_map	1	964680	table_id: 105 (mysql.time_zone_name)
mysql-bin.000002	964680	Write_rows	1	964729	table_id: 105 flags: STMT_END_F
mysql-bin.000002	964729	Table_map	1	964798	table_id: 106 (mysql.time_zone_transition)
mysql-bin.000002	964798	Write_rows	1	968641	table_id: 106 flags: STMT_END_F
mysql-bin.000002	968641	Table_map	1	968722	table_id: 107 (mysql.time_zone_transition_type)
mysql-bin.000002	968722	Write_rows	1	968978	table_id: 107 flags: STMT_END_F
mysql-bin.000002	968978	Table_map	1	969037	table_id: 104 (mysql.time_zone)
mysql-bin.000002	969037	Write_rows	1	969078	table_id: 104 flags: STMT_END_F
mysql-bin.000002	969078	Table_map	1	969145	table_id: 105 (mysql.time_zone_name)
mysql-bin.000002	969145	Write_rows	1	969189	table_id: 105 flags: STMT_END_F
mysql-bin.000002	969189	Table_map	1	969258	table_id: 106 (mysql.time_zone_transition)
mysql-bin.000002	969258	Write_rows	1	969990	table_id: 106 flags: STMT_END_F
mysql-bin.000002	969990	Table_map	1	970071	table_id: 107 (mysql.time_zone_transition_type)
mysql-bin.000002	970071	Write_rows	1	970196	table_id: 107 flags: STMT_END_F
mysql-bin.000002	970196	Table_map	1	970255	table_id: 104 (mysql.time_zone)
mysql-bin.000002	970255	Write_rows	1	970296	table_id: 104 flags: STMT_END_F
mysql-bin.000002	970296	Table_map	1	970363	table_id: 105 (mysql.time_zone_name)
mysql-bin.000002	970363	Write_rows	1	970407	table_id: 105 flags: STMT_END_F
mysql-bin.000002	970407	Table_map	1	970476	table_id: 106 (mysql.time_zone_transition)
mysql-bin.000002	970476	Write_rows	1	971021	table_id: 106 flags: STMT_END_F
mysql-bin.000002	971021	Table_map	1	971102	table_id: 107 (mysql.time_zone_transition_type)
mysql-bin.000002	971102	Write_rows	1	971263	table_id: 107 flags: STMT_END_F
mysql-bin.000002	971263	Table_map	1	971322	table_id: 104 (mysql.time_zone)
mysql-bin.000002	971322	Write_rows	1	971363	table_id: 104 flags: STMT_END_F
mysql-bin.000002	971363	Table_map	1	971430	table_id: 105 (mysql.time_zone_name)
mysql-bin.000002	971430	Write_rows	1	971480	table_id: 105 flags: STMT_END_F
mysql-bin.000002	971480	Table_map	1	971549	table_id: 106 (mysql.time_zone_transition)
mysql-bin.000002	971549	Write_rows	1	971737	table_id: 106 flags: STMT_END_F
mysql-bin.000002	971737	Table_map	1	971818	table_id: 107 (mysql.time_zone_transition_type)
mysql-bin.000002	971818	Write_rows	1	972003	table_id: 107 flags: STMT_END_F
mysql-bin.000002	972003	Table_map	1	972062	table_id: 104 (mysql.time_zone)
mysql-bin.000002	972062	Write_rows	1	972103	table_id: 104 flags: STMT_END_F
mysql-bin.000002	972103	Table_map	1	972170	table_id: 105 (mysql.time_zone_name)
mysql-bin.000002	972170	Write_rows	1	972217	table_id: 105 flags: STMT_END_F
mysql-bin.000002	972217	Table_map	1	972286	table_id: 106 (mysql.time_zone_transition)
mysql-bin.000002	972286	Write_rows	1	974310	table_id: 106 flags: STMT_END_F
mysql-bin.000002	974310	Table_map	1	974391	table_id: 107 (mysql.time_zone_transition_type)
mysql-bin.000002	974391	Write_rows	1	974627	table_id: 107 flags: STMT_END_F
mysql-bin.000002	974627	Table_map	1	974686	table_id: 104 (mysql.time_zone)
mysql-bin.000002	974686	Write_rows	1	974727	table_id: 104 flags: STMT_END_F
mysql-bin.000002	974727	Table_map	1	974794	table_id: 105 (mysql.time_zone_name)
mysql-bin.000002	974794	Write_rows	1	974838	table_id: 105 flags: STMT_END_F
mysql-bin.000002	974838	Table_map	1	974919	table_id: 107 (mysql.time_zone_transition_type)
mysql-bin.000002	974919	Write_rows	1	974972	table_id: 107 flags: STMT_END_F
mysql-bin.000002	974972	Table_map	1	975031	table_id: 104 (mysql.time_zone)
mysql-bin.000002	975031	Write_rows	1	975072	table_id: 104 flags: STMT_END_F
mysql-bin.000002	975072	Table_map	1	975139	table_id: 105 (mysql.time_zone_name)
mysql-bin.000002	975139	Write_rows	1	975189	table_id: 105 flags: STMT_END_F
mysql-bin.000002	975189	Table_map	1	975258	table_id: 106 (mysql.time_zone_transition)
mysql-bin.000002	975258	Write_rows	1	977741	table_id: 106 flags: STMT_END_F
mysql-bin.000002	977741	Table_map	1	977822	table_id: 107 (mysql.time_zone_transition_type)
mysql-bin.000002	977822	Write_rows	1	978023	table_id: 107 flags: STMT_END_F
mysql-bin.000002	978023	Table_map	1	978082	table_id: 104 (mysql.time_zone)
mysql-bin.000002	978082	Write_rows	1	978123	table_id: 104 flags: STMT_END_F
mysql-bin.000002	978123	Table_map	1	978190	table_id: 105 (mysql.time_zone_name)
mysql-bin.000002	978190	Write_rows	1	978242	table_id: 105 flags: STMT_END_F
mysql-bin.000002	978242	Table_map	1	978311	table_id: 106 (mysql.time_zone_transition)
mysql-bin.000002	978311	Write_rows	1	980794	table_id: 106 flags: STMT_END_F
mysql-bin.000002	980794	Table_map	1	980875	table_id: 107 (mysql.time_zone_transition_type)
mysql-bin.000002	980875	Write_rows	1	981073	table_id: 107 flags: STMT_END_F
mysql-bin.000002	981073	Table_map	1	981132	table_id: 104 (mysql.time_zone)
mysql-bin.000002	981132	Write_rows	1	981173	table_id: 104 flags: STMT_END_F
mysql-bin.000002	981173	Table_map	1	981240	table_id: 105 (mysql.time_zone_name)
mysql-bin.000002	981240	Write_rows	1	981291	table_id: 105 flags: STMT_END_F
mysql-bin.000002	981291	Table_map	1	981360	table_id: 106 (mysql.time_zone_transition)
mysql-bin.000002	981360	Write_rows	1	981582	table_id: 106 flags: STMT_END_F
mysql-bin.000002	981582	Table_map	1	981663	table_id: 107 (mysql.time_zone_transition_type)
mysql-bin.000002	981663	Write_rows	1	981788	table_id: 107 flags: STMT_END_F
mysql-bin.000002	981788	Table_map	1	981847	table_id: 104 (mysql.time_zone)
mysql-bin.000002	981847	Write_rows	1	981888	table_id: 104 flags: STMT_END_F
mysql-bin.000002	981888	Table_map	1	981955	table_id: 105 (mysql.time_zone_name)
mysql-bin.000002	981955	Write_rows	1	982006	table_id: 105 flags: STMT_END_F
mysql-bin.000002	982006	Table_map	1	982075	table_id: 106 (mysql.time_zone_transition)
mysql-bin.000002	982075	Write_rows	1	986122	table_id: 106 flags: STMT_END_F
mysql-bin.000002	986122	Table_map	1	986203	table_id: 107 (mysql.time_zone_transition_type)
mysql-bin.000002	986203	Write_rows	1	986382	table_id: 107 flags: STMT_END_F
mysql-bin.000002	986382	Table_map	1	986441	table_id: 104 (mysql.time_zone)
mysql-bin.000002	986441	Write_rows	1	986482	table_id: 104 flags: STMT_END_F
mysql-bin.000002	986482	Table_map	1	986549	table_id: 105 (mysql.time_zone_name)
mysql-bin.000002	986549	Write_rows	1	986605	table_id: 105 flags: STMT_END_F
mysql-bin.000002	986605	Table_map	1	986674	table_id: 106 (mysql.time_zone_transition)
mysql-bin.000002	986674	Write_rows	1	988392	table_id: 106 flags: STMT_END_F
mysql-bin.000002	988392	Table_map	1	988473	table_id: 107 (mysql.time_zone_transition_type)
mysql-bin.000002	988473	Write_rows	1	988652	table_id: 107 flags: STMT_END_F
mysql-bin.000002	988652	Table_map	1	988711	table_id: 104 (mysql.time_zone)
mysql-bin.000002	988711	Write_rows	1	988752	table_id: 104 flags: STMT_END_F
mysql-bin.000002	988752	Table_map	1	988819	table_id: 105 (mysql.time_zone_name)
mysql-bin.000002	988819	Write_rows	1	988870	table_id: 105 flags: STMT_END_F
mysql-bin.000002	988870	Table_map	1	988939	table_id: 106 (mysql.time_zone_transition)
mysql-bin.000002	988939	Write_rows	1	992986	table_id: 106 flags: STMT_END_F
mysql-bin.000002	992986	Table_map	1	993067	table_id: 107 (mysql.time_zone_transition_type)
mysql-bin.000002	993067	Write_rows	1	993210	table_id: 107 flags: STMT_END_F
mysql-bin.000002	993210	Table_map	1	993269	table_id: 104 (mysql.time_zone)
mysql-bin.000002	993269	Write_rows	1	993310	table_id: 104 flags: STMT_END_F
mysql-bin.000002	993310	Table_map	1	993377	table_id: 105 (mysql.time_zone_name)
mysql-bin.000002	993377	Write_rows	1	993427	table_id: 105 flags: STMT_END_F
mysql-bin.000002	993427	Table_map	1	993496	table_id: 106 (mysql.time_zone_transition)
mysql-bin.000002	993496	Write_rows	1	993650	table_id: 106 flags: STMT_END_F
mysql-bin.000002	993650	Table_map	1	993731	table_id: 107 (mysql.time_zone_transition_type)
mysql-bin.000002	993731	Write_rows	1	993874	table_id: 107 flags: STMT_END_F
mysql-bin.000002	993874	Table_map	1	993933	table_id: 104 (mysql.time_zone)
mysql-bin.000002	993933	Write_rows	1	993974	table_id: 104 flags: STMT_END_F
mysql-bin.000002	993974	Table_map	1	994041	table_id: 105 (mysql.time_zone_name)
mysql-bin.000002	994041	Write_rows	1	994099	table_id: 105 flags: STMT_END_F
mysql-bin.000002	994099	Table_map	1	994168	table_id: 106 (mysql.time_zone_transition)
mysql-bin.000002	994168	Write_rows	1	996821	table_id: 106 flags: STMT_END_F
mysql-bin.000002	996821	Table_map	1	996902	table_id: 107 (mysql.time_zone_transition_type)
mysql-bin.000002	996902	Write_rows	1	997081	table_id: 107 flags: STMT_END_F
mysql-bin.000002	997081	Table_map	1	997140	table_id: 104 (mysql.time_zone)
mysql-bin.000002	997140	Write_rows	1	997181	table_id: 104 flags: STMT_END_F
mysql-bin.000002	997181	Table_map	1	997248	table_id: 105 (mysql.time_zone_name)
mysql-bin.000002	997248	Write_rows	1	997300	table_id: 105 flags: STMT_END_F
mysql-bin.000002	997300	Table_map	1	997369	table_id: 106 (mysql.time_zone_transition)
mysql-bin.000002	997369	Write_rows	1	999818	table_id: 106 flags: STMT_END_F
mysql-bin.000002	999818	Table_map	1	999899	table_id: 107 (mysql.time_zone_transition_type)
mysql-bin.000002	999899	Write_rows	1	1000042	table_id: 107 flags: STMT_END_F
mysql-bin.000002	1000042	Table_map	1	1000101	table_id: 104 (mysql.time_zone)
mysql-bin.000002	1000101	Write_rows	1	1000142	table_id: 104 flags: STMT_END_F
mysql-bin.000002	1000142	Table_map	1	1000209	table_id: 105 (mysql.time_zone_name)
mysql-bin.000002	1000209	Write_rows	1	1000261	table_id: 105 flags: STMT_END_F
mysql-bin.000002	1000261	Table_map	1	1000330	table_id: 106 (mysql.time_zone_transition)
mysql-bin.000002	1000330	Write_rows	1	1003051	table_id: 106 flags: STMT_END_F
mysql-bin.000002	1003051	Table_map	1	1003132	table_id: 107 (mysql.time_zone_transition_type)
mysql-bin.000002	1003132	Write_rows	1	1003275	table_id: 107 flags: STMT_END_F
mysql-bin.000002	1003275	Table_map	1	1003334	table_id: 104 (mysql.time_zone)
mysql-bin.000002	1003334	Write_rows	1	1003375	table_id: 104 flags: STMT_END_F
mysql-bin.000002	1003375	Table_map	1	1003442	table_id: 105 (mysql.time_zone_name)
mysql-bin.000002	1003442	Write_rows	1	1003493	table_id: 105 flags: STMT_END_F
mysql-bin.000002	1003493	Table_map	1	1003562	table_id: 106 (mysql.time_zone_transition)
mysql-bin.000002	1003562	Write_rows	1	1006759	table_id: 106 flags: STMT_END_F
mysql-bin.000002	1006759	Table_map	1	1006840	table_id: 107 (mysql.time_zone_transition_type)
mysql-bin.000002	1006840	Write_rows	1	1006983	table_id: 107 flags: STMT_END_F
mysql-bin.000002	1006983	Table_map	1	1007042	table_id: 104 (mysql.time_zone)
mysql-bin.000002	1007042	Write_rows	1	1007083	table_id: 104 flags: STMT_END_F
mysql-bin.000002	1007083	Table_map	1	1007150	table_id: 105 (mysql.time_zone_name)
mysql-bin.000002	1007150	Write_rows	1	1007199	table_id: 105 flags: STMT_END_F
mysql-bin.000002	1007199	Table_map	1	1007268	table_id: 106 (mysql.time_zone_transition)
mysql-bin.000002	1007268	Write_rows	1	1007337	table_id: 106 flags: STMT_END_F
mysql-bin.000002	1007337	Table_map	1	1007418	table_id: 107 (mysql.time_zone_transition_type)
mysql-bin.000002	1007418	Write_rows	1	1007507	table_id: 107 flags: STMT_END_F
mysql-bin.000002	1007507	Table_map	1	1007566	table_id: 104 (mysql.time_zone)
mysql-bin.000002	1007566	Write_rows	1	1007607	table_id: 104 flags: STMT_END_F
mysql-bin.000002	1007607	Table_map	1	1007674	table_id: 105 (mysql.time_zone_name)
mysql-bin.000002	1007674	Write_rows	1	1007718	table_id: 105 flags: STMT_END_F
mysql-bin.000002	1007718	Table_map	1	1007799	table_id: 107 (mysql.time_zone_transition_type)
mysql-bin.000002	1007799	Write_rows	1	1007852	table_id: 107 flags: STMT_END_F
mysql-bin.000002	1007852	Table_map	1	1007911	table_id: 104 (mysql.time_zone)
mysql-bin.000002	1007911	Write_rows	1	1007952	table_id: 104 flags: STMT_END_F
mysql-bin.000002	1007952	Table_map	1	1008019	table_id: 105 (mysql.time_zone_name)
mysql-bin.000002	1008019	Write_rows	1	1008069	table_id: 105 flags: STMT_END_F
mysql-bin.000002	1008069	Table_map	1	1008150	table_id: 107 (mysql.time_zone_transition_type)
mysql-bin.000002	1008150	Write_rows	1	1008203	table_id: 107 flags: STMT_END_F
mysql-bin.000002	1008203	Table_map	1	1008262	table_id: 104 (mysql.time_zone)
mysql-bin.000002	1008262	Write_rows	1	1008303	table_id: 104 flags: STMT_END_F
mysql-bin.000002	1008303	Table_map	1	1008370	table_id: 105 (mysql.time_zone_name)
mysql-bin.000002	1008370	Write_rows	1	1008415	table_id: 105 flags: STMT_END_F
mysql-bin.000002	1008415	Table_map	1	1008484	table_id: 106 (mysql.time_zone_transition)
mysql-bin.000002	1008484	Write_rows	1	1009845	table_id: 106 flags: STMT_END_F
mysql-bin.000002	1009845	Table_map	1	1009926	table_id: 107 (mysql.time_zone_transition_type)
mysql-bin.000002	1009926	Write_rows	1	1010269	table_id: 107 flags: STMT_END_F
mysql-bin.000002	1010269	Table_map	1	1010328	table_id: 104 (mysql.time_zone)
mysql-bin.000002	1010328	Write_rows	1	1010369	table_id: 104 flags: STMT_END_F
mysql-bin.000002	1010369	Table_map	1	1010436	table_id: 105 (mysql.time_zone_name)
mysql-bin.000002	1010436	Write_rows	1	1010480	table_id: 105 flags: STMT_END_F
mysql-bin.000002	1010480	Table_map	1	1010549	table_id: 106 (mysql.time_zone_transition)
mysql-bin.000002	1010549	Write_rows	1	1012658	table_id: 106 flags: STMT_END_F
mysql-bin.000002	1012658	Table_map	1	1012739	table_id: 107 (mysql.time_zone_transition_type)
mysql-bin.000002	1012739	Write_rows	1	1012811	table_id: 107 flags: STMT_END_F
mysql-bin.000002	1012811	Table_map	1	1012870	table_id: 104 (mysql.time_zone)
mysql-bin.000002	1012870	Write_rows	1	1012911	table_id: 104 flags: STMT_END_F
mysql-bin.000002	1012911	Table_map	1	1012978	table_id: 105 (mysql.time_zone_name)
mysql-bin.000002	1012978	Write_rows	1	1013023	table_id: 105 flags: STMT_END_F
mysql-bin.000002	1013023	Table_map	1	1013104	table_id: 107 (mysql.time_zone_transition_type)
mysql-bin.000002	1013104	Write_rows	1	1013157	table_id: 107 flags: STMT_END_F
mysql-bin.000002	1013157	Table_map	1	1013216	table_id: 104 (mysql.time_zone)
mysql-bin.000002	1013216	Write_rows	1	1013257	table_id: 104 flags: STMT_END_F
mysql-bin.000002	1013257	Table_map	1	1013324	table_id: 105 (mysql.time_zone_name)
mysql-bin.000002	1013324	Write_rows	1	1013385	table_id: 105 flags: STMT_END_F
mysql-bin.000002	1013385	Table_map	1	1013454	table_id: 106 (mysql.time_zone_transition)
mysql-bin.000002	1013454	Write_rows	1	1013523	table_id: 106 flags: STMT_END_F
mysql-bin.000002	1013523	Table_map	1	1013604	table_id: 107 (mysql.time_zone_transition_type)
mysql-bin.000002	1013604	Write_rows	1	1013675	table_id: 107 flags: STMT_END_F
mysql-bin.000002	1013675	Table_map	1	1013734	table_id: 104 (mysql.time_zone)
mysql-bin.000002	1013734	Write_rows	1	1013775	table_id: 104 flags: STMT_END_F
mysql-bin.000002	1013775	Table_map	1	1013842	table_id: 105 (mysql.time_zone_name)
mysql-bin.000002	1013842	Write_rows	1	1013901	table_id: 105 flags: STMT_END_F
mysql-bin.000002	1013901	Table_map	1	1013970	table_id: 106 (mysql.time_zone_transition)
mysql-bin.000002	1013970	Write_rows	1	1014039	table_id: 106 flags: STMT_END_F
mysql-bin.000002	1014039	Table_map	1	1014120	table_id: 107 (mysql.time_zone_transition_type)
mysql-bin.000002	1014120	Write_rows	1	1014191	table_id: 107 flags: STMT_END_F
mysql-bin.000002	1014191	Table_map	1	1014250	table_id: 104 (mysql.time_zone)
mysql-bin.000002	1014250	Write_rows	1	1014291	table_id: 104 flags: STMT_END_F
mysql-bin.000002	1014291	Table_map	1	1014358	table_id: 105 (mysql.time_zone_name)
mysql-bin.000002	1014358	Write_rows	1	1014423	table_id: 105 flags: STMT_END_F
mysql-bin.000002	1014423	Table_map	1	1014492	table_id: 106 (mysql.time_zone_transition)
mysql-bin.000002	1014492	Write_rows	1	1014629	table_id: 106 flags: STMT_END_F
mysql-bin.000002	1014629	Table_map	1	1014710	table_id: 107 (mysql.time_zone_transition_type)
mysql-bin.000002	1014710	Write_rows	1	1014839	table_id: 107 flags: STMT_END_F
mysql-bin.000002	1014839	Table_map	1	1014898	table_id: 104 (mysql.time_zone)
mysql-bin.000002	1014898	Write_rows	1	1014939	table_id: 104 flags: STMT_END_F
